rental ID,customer ID,car ID,rental begin date,predict finish date,actual finish date,rental payment,status
2483,158,196,2023-10-27,2023-11-08,2023-11-13,2808,Done
2484,363,16,2023-10-29,2023-10-30,2023-11-07,4250,Done
2485,27,60,2023-10-30,2023-12-16,2023-11-04,3196,Done
2486,450,36,2023-10-30,2023-11-27,2023-10-30,1932,Done
2487,5,140,2023-10-31,2023-11-03,2023-11-12,3270,Done
2488,83,81,2023-10-31,2023-11-09,2023-10-31,909,Done
2489,209,15,2023-11-01,2023-11-25,None,,Rented
2490,142,51,2023-11-01,2023-11-22,None,,Rented
2491,263,88,2023-11-03,2023-11-05,2023-11-14,3219,Done
2492,202,178,2023-11-03,2023-11-21,2023-11-14,3204,Done
2493,184,41,2023-11-03,2023-11-10,2023-11-24,9212,Done
2494,101,146,2023-11-05,2023-11-09,2023-11-17,267638,Broken
2495,24,49,2023-11-12,2023-11-18,2023-11-20,1992,Done
2496,134,3,2023-11-12,2023-11-22,2023-11-12,630,Done
2497,400,149,2023-11-13,2023-12-13,None,,Rented
2498,236,7,2023-11-14,2023-11-16,2023-11-22,3260,Done
2499,242,186,2023-11-15,2023-11-17,None,,Rented
2500,285,9,2023-11-20,2023-12-24,2023-11-20,1836,Done
