rental ID,customer ID,car ID,rental begin date,predict finish date,actual finish date,rental fee,status
2295,15,129,2023-02-06,2023-04-06,2023-04-05,6785.00,Completed
2296,114,42,2023-02-08,2023-02-09,2023-02-28,5104.00,Completed
2297,290,162,2023-02-08,2023-04-15,2023-02-09,462235.00,Completed
2298,203,111,2023-02-09,2023-02-26,2023-02-09,296878.00,Completed
2299,383,160,2023-02-09,2023-04-10,2023-06-20,30849.00,Completed
2300,438,111,2023-02-09,2023-02-17,2023-03-20,17776.00,Completed
2301,390,171,2023-02-10,2023-04-19,2023-03-28,11628.00,Completed
2302,63,162,2023-02-10,2023-03-17,2023-08-26,95864.00,Completed
2303,297,32,2023-02-14,2023-02-15,2023-09-20,50856.00,Completed
2304,176,178,2023-02-15,2023-02-20,2023-03-29,20648.00,Completed
2305,411,191,2023-02-16,2023-03-29,2023-02-25,7954.00,Completed
2306,355,79,2023-02-16,2023-03-02,2023-09-23,111962.00,Completed
2307,175,183,2023-02-18,2023-02-20,2023-04-01,11102.00,Completed
2308,114,54,2023-02-20,2023-02-27,2023-04-29,314313.00,Completed
2309,171,69,2023-02-22,2023-03-22,2023-08-08,30705.00,Completed
2310,90,156,2023-02-28,2023-03-03,2023-04-02,330244.00,Completed
2311,276,29,2023-03-01,2023-03-14,2023-04-25,25298.00,Completed
2312,197,147,2023-03-04,2023-04-21,2023-11-05,180901.00,Completed
2313,235,196,2023-03-06,2023-04-08,2023-07-16,500709.00,Completed
2314,187,181,2023-03-07,2023-03-31,2023-03-07,3288.00,Completed
2315,58,56,2023-03-08,2023-04-14,2023-10-31,58604.00,Completed
2316,194,120,2023-03-09,2023-03-14,2023-10-25,36720.00,Completed
2317,128,150,2023-03-09,2023-03-14,2023-11-03,70700.00,Completed
2318,193,124,2023-03-10,2023-03-17,2023-03-10,1232.00,Completed
2319,383,45,2023-03-10,2023-04-02,2023-03-25,1265.00,Completed
2320,278,42,2023-03-10,2023-03-10,2023-03-10,0.00,Completed
2321,381,64,2023-03-10,2023-03-13,2023-05-17,20196.00,Completed
2322,286,60,2023-03-14,2023-03-20,2023-10-21,44268.00,Completed
2323,301,103,2023-03-15,2023-04-17,2023-10-02,312588.00,Completed
2324,187,194,2023-03-19,2023-05-12,2023-04-20,3942.00,Completed
2325,97,145,2023-03-23,2023-03-23,2023-06-22,28665.00,Completed
2326,317,4,2023-03-23,2023-04-13,2023-04-09,3360.00,Completed
2327,482,7,2023-03-24,2023-03-26,2023-04-19,12062.00,Completed
2328,459,111,2023-03-25,2023-04-01,2023-06-01,33440.00,Completed
2329,494,126,2023-03-25,2023-05-04,2023-06-17,9804.00,Completed
2330,194,30,2023-03-25,2023-04-12,2023-10-07,107088.00,Completed
2331,365,188,2023-03-26,2023-03-26,2023-04-27,9696.00,Completed
2332,447,189,2023-03-26,2023-04-28,2023-05-06,3990.00,Completed
2333,465,23,2023-03-28,2023-05-23,2023-08-13,18422.00,Completed
2334,415,87,2023-04-01,2023-04-12,2023-05-15,10340.00,Completed
2335,291,33,2023-04-03,2023-04-28,2023-08-02,16276.00,Completed
2336,162,137,2023-04-08,2023-04-14,2023-07-02,17496.00,Completed
2337,419,26,2023-04-08,2023-05-04,2023-04-29,2730.00,Completed
2338,172,156,2023-04-11,2023-06-06,2023-07-17,22196.00,Completed
2339,186,59,2023-04-14,2023-04-30,2023-04-14,2848.00,Completed
2340,135,180,2023-04-14,2023-04-14,2023-04-14,0.00,Completed
2341,241,130,2023-04-15,2023-05-26,2023-09-05,24637.00,Completed
2342,59,122,2023-04-16,2023-05-30,2023-10-26,57938.00,Completed
2343,319,179,2023-04-17,2023-05-26,2023-05-02,5850.00,Completed
2344,1,2,2023-04-18,2023-06-08,2023-04-18,5100.00,Completed
2345,105,92,2023-04-22,2023-05-24,2023-09-26,31746.00,Completed
2346,174,73,2023-04-24,2023-06-06,2023-08-16,313842.00,Completed
2347,311,81,2023-04-26,2023-05-24,2023-04-26,2828.00,Completed
2348,234,68,2023-04-28,2023-05-16,2023-04-28,1116.00,Completed
2350,322,97,2023-05-04,2023-06-30,2023-05-04,5073.00,Completed
2351,27,19,2023-05-05,2023-06-11,2023-06-14,5290.00,Completed
2353,221,107,2023-05-06,2023-06-19,2023-05-06,5324.00,Completed
2354,430,180,2023-05-06,2023-06-23,2023-06-20,3216.00,Completed
2355,53,78,2023-05-07,2023-05-14,2023-05-07,1001.00,Completed
2356,10,100,2023-05-10,2023-05-30,2023-05-10,3660.00,Completed
2357,296,194,2023-05-11,2023-06-21,2023-05-11,2993.00,Completed
2358,295,37,2023-05-11,2023-05-19,2023-11-23,90376.00,Completed
2359,156,43,2023-05-12,2023-06-11,2023-11-16,74088.00,Completed
2360,248,179,2023-05-12,2023-05-29,2023-08-02,31800.00,Completed
2361,108,182,2023-05-12,2023-05-15,2023-09-04,38307.00,Completed
2362,227,4,2023-05-14,2023-05-18,2023-05-18,640.00,Completed
2363,66,87,2023-05-20,2023-06-03,2023-08-08,19928.00,Completed
2364,498,142,2023-05-21,2023-05-28,2023-10-03,74290.00,Completed
2365,420,7,2023-05-22,2023-07-07,2023-09-25,502765.00,Completed
2366,313,188,2023-05-22,2023-06-20,2023-08-30,24442.00,Completed
2367,64,195,2023-05-24,2023-05-31,2023-06-10,5032.00,Completed
2368,352,45,2023-05-26,2023-08-07,2023-05-26,226178.00,Completed
2369,143,149,2023-05-28,2023-06-12,2023-06-13,409679.00,Completed
2370,173,148,2023-06-01,2023-06-30,2023-08-11,17050.00,Completed
2371,87,21,2023-06-07,2023-07-12,2023-08-26,171479.00,Completed
2372,54,157,2023-06-08,2023-07-05,2023-06-25,3159.00,Completed
2373,12,111,2023-06-08,2023-06-20,2023-07-01,301806.00,Completed
2374,454,14,2023-06-09,2023-07-15,2023-06-29,3492.00,Completed
2375,106,12,2023-06-09,2023-08-01,2023-06-09,8162.00,Completed
2376,260,51,2023-06-11,2023-07-10,2023-10-15,16000.00,Completed
2377,477,81,2023-06-11,2023-06-25,2023-08-17,17473.00,Completed
2378,468,154,2023-06-14,2023-07-07,2023-06-29,3979.00,Completed
2379,481,159,2023-06-14,2023-06-17,2023-06-14,360.00,Completed
2380,42,97,2023-06-15,2023-07-01,2023-09-16,21983.00,Completed
2381,460,44,2023-06-15,2023-08-03,2023-08-16,9240.00,Completed
2382,145,88,2023-06-19,2023-07-14,2023-08-06,202574.00,Completed
2383,453,173,2023-06-20,2023-07-23,2023-09-06,11424.00,Completed
2384,286,144,2023-06-22,2023-08-06,2023-06-22,4410.00,Completed
2385,88,152,2023-06-22,2023-07-14,2023-08-30,22820.00,Completed
2386,363,168,2023-06-24,2023-07-23,2023-08-08,8239.00,Completed
2388,355,155,2023-06-25,2023-08-09,2023-06-25,5760.00,Completed
2389,418,128,2023-06-29,2023-07-23,2023-07-03,3960.00,Completed
2390,11,19,2023-06-30,2023-07-12,2023-09-03,19665.00,Completed
2391,443,178,2023-07-03,2023-08-06,2023-07-26,6052.00,Completed
2392,475,94,2023-07-04,2023-08-26,2023-07-16,477160.00,Completed
2393,38,157,2023-07-04,2023-07-17,2023-08-24,14859.00,Completed
2394,313,10,2023-07-04,2023-07-24,2023-10-01,29737.00,Completed
2395,157,52,2023-07-10,2023-08-14,2023-07-10,260809.00,Completed
2396,425,38,2023-07-11,2023-08-05,2023-07-11,290854.00,Completed
2397,211,17,2023-07-13,2023-07-28,2023-08-24,16608.00,Completed
2398,494,90,2023-07-14,2023-07-30,2023-08-01,427544.00,Completed
2399,121,48,2023-07-14,2023-08-26,2023-07-14,7955.00,Completed
2400,309,71,2023-07-15,2023-08-13,2023-11-18,172686.00,Completed
2401,110,115,2023-07-16,2023-07-24,2023-09-09,12069.00,Completed
2402,3,146,2023-07-17,2023-09-05,2023-08-15,4150.00,Completed
2403,134,94,2023-07-17,2023-09-08,2023-09-23,12642.00,Completed
2404,82,177,2023-07-17,2023-08-11,2023-08-22,7076.00,Completed
2405,170,50,2023-07-21,2023-09-18,2023-11-04,24800.00,Completed
2406,116,169,2023-07-21,2023-07-21,2023-11-14,38976.00,Completed
2407,125,36,2023-07-24,2023-08-26,2023-08-17,464514.00,Completed
2408,273,95,2023-07-24,2023-08-09,2023-08-18,2236.00,Completed
2409,165,100,2023-07-28,2023-07-30,2023-08-28,16287.00,Completed
2410,127,5,2023-07-28,2023-08-03,2023-08-29,6384.00,Completed
2411,490,144,2023-07-28,2023-08-01,2023-09-03,10094.00,Completed
2412,22,149,2023-07-28,2023-08-09,2023-07-28,1524.00,Completed
2413,256,123,2023-07-29,2023-08-04,2023-09-14,12771.00,Completed
2414,183,70,2023-07-30,2023-08-31,2023-08-08,2272.00,Completed
2415,71,11,2023-07-30,2023-09-02,2023-11-04,24530.00,Completed
2416,315,8,2023-07-31,2023-08-10,2023-09-06,11557.00,Completed
2417,119,170,2023-08-01,2023-09-08,2023-10-29,291964.00,Completed
2418,474,72,2023-08-02,2023-09-04,2023-08-14,2145.00,Completed
2419,165,75,2023-08-04,2023-08-21,2023-11-08,15748.00,Completed
2420,129,178,2023-08-05,2023-08-17,2023-08-05,224476.00,Completed
2421,314,155,2023-08-07,2023-08-07,2023-08-14,2688.00,Completed
2422,174,57,2023-08-11,2023-08-21,2023-09-22,15794.00,Completed
2423,241,128,2023-08-12,2023-08-30,2023-08-12,2970.00,Completed
2424,198,2,2023-08-13,2023-08-31,2023-08-13,1800.00,Completed
2425,23,145,2023-08-13,2023-10-14,2023-08-13,6510.00,Completed
2426,30,118,2023-08-19,2023-09-30,2023-09-15,8106.00,Completed
2427,354,137,2023-08-19,2023-11-02,2023-09-30,5400.00,Completed
2428,272,28,2023-08-21,2023-10-14,2023-11-05,442102.00,Completed
2429,428,59,2023-08-22,2023-08-23,2023-09-12,10858.00,Completed
2430,207,121,2023-08-24,2023-08-30,2023-08-30,750.00,Completed
2431,428,136,2023-08-25,2023-09-05,2023-09-23,6175.00,Completed
2432,236,72,2023-08-25,2023-09-02,2023-09-30,5980.00,Completed
2433,261,167,2023-08-28,2023-09-29,2023-09-18,6304.00,Completed
2434,409,21,2023-08-31,2023-09-17,2023-11-12,173249.00,Completed
2435,402,154,2023-08-31,2023-10-28,2023-11-10,16781.00,Completed
2436,254,108,2023-09-04,2023-09-26,2023-10-12,8960.00,Completed
2437,296,179,2023-09-04,2023-10-09,2023-09-18,215903.00,Completed
2438,479,86,2023-09-05,2023-10-08,2023-09-05,3102.00,Completed
2439,31,155,2023-09-06,2023-09-23,2023-10-24,14080.00,Completed
2440,288,146,2023-09-06,2023-09-08,2023-09-08,166.00,Completed
2442,239,42,2023-09-09,2023-10-03,2023-09-23,2112.00,Completed
2443,103,177,2023-09-09,2023-10-06,2023-10-20,8418.00,Completed
2444,56,200,2023-09-10,2023-09-15,2023-10-23,15708.00,Completed
2445,39,132,2023-09-11,2023-11-26,2023-09-27,13908.00,Completed
2446,384,87,2023-09-12,2023-10-26,2023-10-06,4136.00,Completed
2447,100,89,2023-09-12,2023-11-14,2023-09-13,3276.00,Completed
2448,473,15,2023-09-14,2023-10-30,2023-10-18,229403.00,Completed
2449,318,195,2023-09-15,2023-09-18,2023-09-15,408.00,Completed
2450,148,93,2023-09-15,2023-09-21,2023-11-17,34869.00,Completed
2452,453,173,2023-09-17,2023-10-25,2023-09-29,2584.00,Completed
2453,466,117,2023-09-18,2023-09-22,2023-10-29,14835.00,Completed
2454,499,83,2023-09-23,2023-10-09,2023-11-03,226318.00,Completed
2455,291,53,2023-09-23,2023-09-26,2023-09-23,576.00,Completed
2456,200,183,2023-09-24,2023-11-08,2023-10-26,4095.00,Completed
2457,395,33,2023-09-25,2023-10-19,2023-10-20,1404.00,Completed
2458,216,195,2023-09-25,2023-11-26,2023-10-05,8432.00,Completed
2459,448,59,2023-09-25,2023-10-27,2023-11-13,14774.00,Completed
2460,94,119,2023-09-26,2023-11-28,2023-11-21,7371.00,Completed
2461,264,179,2023-09-27,2023-09-29,2023-10-12,6150.00,Completed
2462,57,176,2023-09-27,2023-11-20,2023-11-02,5022.00,Completed
2463,9,90,2023-09-29,2023-10-10,2023-11-23,446178.00,Completed
2464,247,39,2023-09-30,2023-11-13,2023-11-18,11446.00,Completed
2465,272,16,2023-09-30,2023-10-25,2023-10-05,4250.00,Completed
2466,64,92,2023-09-30,2023-10-01,2023-09-30,78.00,Completed
2467,225,29,2023-10-01,2023-10-12,2023-10-23,8008.00,Completed
2468,161,70,2023-10-02,2023-10-26,2023-10-07,1704.00,Completed
2469,186,97,2023-10-05,2023-10-19,2023-10-21,1780.00,Completed
2470,92,62,2023-10-05,2023-10-22,2023-10-23,2600.00,Completed
2471,7,80,2023-10-05,2023-10-19,2023-11-16,5684.00,Completed
2472,73,95,2023-10-07,2023-10-27,2023-10-08,1040.00,Completed
2473,411,137,2023-10-07,2023-11-05,2023-11-07,2520.00,Completed
2474,6,31,2023-10-08,2023-11-02,2023-11-01,4300.00,Completed
2476,487,79,2023-10-10,2023-10-17,2023-11-20,19402.00,Completed
2477,425,180,2023-10-14,2023-10-16,2023-11-18,6767.00,Completed
2478,489,87,2023-10-14,2023-11-19,2023-10-21,3384.00,Completed
2479,32,41,2023-10-17,2023-11-20,2023-10-24,6392.00,Completed
2480,311,133,2023-10-17,2023-12-29,2023-10-17,5548.00,Completed
2481,371,64,2023-10-21,2023-12-03,2023-11-15,4386.00,Completed
2482,336,36,2023-10-22,2023-12-11,2023-10-25,3450.00,Completed
2483,158,196,2023-10-27,2023-11-08,2023-11-13,2808.00,Completed
2484,363,16,2023-10-29,2023-10-30,2023-11-07,4250.00,Completed
2485,27,60,2023-10-30,2023-12-16,2023-11-04,3196.00,Completed
2486,450,36,2023-10-30,2023-11-27,2023-10-30,1932.00,Completed
2487,5,140,2023-10-31,2023-11-03,2023-11-12,3270.00,Completed
2488,83,81,2023-10-31,2023-11-09,2023-10-31,909.00,Completed
2491,263,88,2023-11-03,2023-11-05,2023-11-14,3219.00,Completed
2492,202,178,2023-11-03,2023-11-21,2023-11-14,3204.00,Completed
2493,184,41,2023-11-03,2023-11-10,2023-11-24,9212.00,Completed
2494,101,146,2023-11-05,2023-11-09,2023-11-17,267638.00,Completed
2495,24,49,2023-11-12,2023-11-18,2023-11-20,1992.00,Completed
2496,134,3,2023-11-12,2023-11-22,2023-11-12,630.00,Completed
2498,236,7,2023-11-14,2023-11-16,2023-11-22,3260.00,Completed
2500,285,9,2023-11-20,2023-12-24,2023-11-20,1836.00,Completed
